Flujos caso línea 1 - 2,Flujos caso línea 2 - 3,Flujos caso línea 3 - 4,Flujos caso línea 4 - 5,Flujos caso línea 4 - 6,Flujos caso línea 6 - 7,Flujos caso línea 6 - 8,Flujos caso línea 8 - 9,Flujos caso línea 9 - 10,Flujos caso línea 9 - 11,Flujos caso línea 9 - 12,Flujos caso línea 9 - 13,Flujos caso línea 13 - 14,Flujos caso línea 13 - 15,Flujos caso línea 1 - 15,Flujos caso línea 1 - 16,Flujos caso línea 1 - 17,Flujos caso línea 3 - 15,Flujos caso línea 4 - 18,Flujos caso línea 4 - 18 paralela,Flujos caso línea 5 - 6,Flujos caso línea 7 - 8,Flujos caso línea 10 - 12,Flujos caso línea 11 - 13,Flujos caso línea 12 - 13,Flujos caso línea 12 - 16,Flujos caso línea 12 - 17,Flujos caso línea 14 - 15,Flujos caso línea 18 - 19,Flujos caso línea 19 - 20,Flujos caso línea 21 - 20,Flujos caso línea 21 - 22,Flujos caso línea 22 - 23,Flujos caso línea 23 - 24,Flujos caso línea 24 - 25,Flujos caso línea 24 - 25 paralela,Flujos caso línea 24 - 26,Flujos caso línea 26 - 27,Flujos caso línea 27 - 28,Flujos caso línea 28 - 29,Flujos caso línea 7 - 29,Flujos caso línea 25 - 30,Flujos caso línea 30 - 31,Flujos caso línea 31 - 32,Flujos caso línea 32 - 33,Flujos caso línea 34 - 32,Flujos caso línea 34 - 35,Flujos caso línea 35 - 36,Flujos caso línea 36 - 37,Flujos caso línea 37 - 38,Flujos caso línea 37 - 39,Flujos caso línea 36 - 40,Flujos caso línea 22 - 38,Flujos caso línea 11 - 41,Flujos caso línea 41 - 42,Flujos caso línea 41 - 43,Flujos caso línea 38 - 44,Flujos caso línea 15 - 45,Flujos caso línea 14 - 46,Flujos caso línea 46 - 47,Flujos caso línea 47 - 48,Flujos caso línea 48 - 49,Flujos caso línea 49 - 50,Flujos caso línea 50 - 51,Flujos caso línea 10 - 51,Flujos caso línea 13 - 49,Flujos caso línea 29 - 52,Flujos caso línea 52 - 53,Flujos caso línea 53 - 54,Flujos caso línea 54 - 55,Flujos caso línea 11 - 43,Flujos caso línea 44 - 45,Flujos caso línea 40 - 56,Flujos caso línea 56 - 41,Flujos caso línea 56 - 42,Flujos caso línea 39 - 57,Flujos caso línea 57 - 56,Flujos caso línea 38 - 49,Flujos caso línea 38 - 48,Flujos caso línea 9 - 55
0.0,0.03,0.8097770273777712,0.9651943293288701,0.9639006196294877,0.9994895629440983,1.0252998186825428,0.6338619152058667,0.9659066653943925,0.9750097754829276,0.9762815765788405,0.9781950197876489,0.9745710323694011,0.9590865360411494,1.796330332628109,1.175436349564155,1.2138041276856342,0.7557202083011998,0.9752131711513496,0.9728280799358392,0.9783262571749902,1.0364855107571609,0.9938493231887776,0.9820688808845499,0.9691713620738897,1.0585754426426992,1.0996238430908551,0.9567253700681986,0.9711839129690553,0.9769965801338832,0.9810478330063391,0.9810478330063389,0.9833917480115276,0.9802230021638924,0.9788032729556916,0.978833215824174,0.9720521949606841,0.9720521949606852,0.9663381897960085,0.9635119076715445,0.937146518071548,0.9776531192181893,0.9784404986316824,0.9797090543534225,Inf,0.9808901234736644,0.9808901234736631,0.9822024224961529,0.9795988298668308,0.9788830727847132,0.9790234547365387,0.9790582900639594,0.9875703290477548,0.9796421028833622,0.9796005054434694,0.97984426128784,0.9774670736334753,0.9766701741226792,0.9831832297582354,0.9831832297582334,0.9804337869491654,0.9791996995850459,0.9755738313169041,0.9835512880244058,0.9903891080594069,0.984516054513721,0.9685764243751639,0.9713311759681659,0.9825750600212293,0.9848800562521075,0.9799387007304047,0.9766701741226781,0.979058290063959,0.9795714828782397,0.9793294509491411,0.9790234547365403,0.9795191677664565,0.9798017170436968,0.9814698663570717,0.9887029768301496
-0.029999999999999305,0.0,0.7797770273777719,0.9351943293288706,0.9339006196294878,0.9694895629440983,0.9952998186825426,0.6038619152058669,0.9359066653943925,0.9450097754829274,0.9462815765788409,0.9481950197876486,0.944571032369401,0.92908653604115,1.7663303326281095,1.1454363495641553,1.1838041276856344,0.7257202083012008,0.9452131711513492,0.9428280799358392,0.9483262571749902,1.0064855107571606,0.9638493231887773,0.9520688808845504,0.9391713620738898,1.0285754426427,1.0696238430908556,0.9267253700681987,0.9411839129690556,0.9469965801338833,0.9510478330063393,0.9510478330063393,0.9533917480115283,0.9502230021638931,0.9488032729556921,0.9488332158241743,0.942052194960685,0.9420521949606854,0.9363381897960087,0.933511907671545,0.9071465180715489,0.9476531192181901,0.9484404986316823,0.9497090543534226,Inf,0.9508901234736651,0.9508901234736635,0.9522024224961534,0.9495988298668316,0.9488830727847137,0.9490234547365384,0.9490582900639603,0.9575703290477551,0.9496421028833615,0.9496005054434699,0.9498442612878402,0.9474670736334756,0.9466701741226791,0.9531832297582363,0.9531832297582339,0.9504337869491659,0.9491996995850462,0.9455738313169049,0.9535512880244061,0.9603891080594065,0.9545160545137211,0.9385764243751648,0.9413311759681661,0.9525750600212297,0.9548800562521077,0.9499387007304045,0.9466701741226787,0.9490582900639594,0.9495714828782404,0.9493294509491415,0.949023454736541,0.9495191677664568,0.949801717043697,0.9514698663570719,0.9587029768301498
0.3971225561506209,0.40288688370510223,0.0,0.5373265753213259,0.5329157738514293,0.6551609854215756,0.7399177842718571,-0.5453192245196784,0.5589681181615292,0.5598320038635327,0.5804432496537045,0.579154957622717,0.5972912458369852,0.6513750729767156,0.6281692956374603,0.6825370822733287,0.7015580766066378,0.7157202083012001,0.5693437598815437,0.5599499115245771,0.5820988504877544,0.7665743695260966,0.6037387797290766,0.6007267551659465,0.5858967137156935,0.6246027749673274,0.644952699579683,0.6734260158803882,0.5534742450766561,0.5763678407348907,0.5923239831633565,0.5923239831633569,0.6067432228898926,0.590284605759417,0.5831376185141858,0.5832782446042174,0.5481949431608606,0.5481949431608614,0.5187935193061368,0.5042508795500352,0.40915135004525105,0.5777359442180154,0.5814338560714669,0.5873916029464714,Inf,0.5929384707266493,0.5929384707266477,0.5991016571490665,0.5934320321564808,0.5962802910785321,0.585928767952755,0.5857746598622646,0.6226397953908636,0.5842989691901995,0.5844058980777908,0.5837793080436131,0.6263326364639574,0.6445805056411805,0.6194191315211534,0.6194191315211529,0.5954964479720296,0.5853182505001921,0.5898943506563564,0.5799112989868701,0.5713543975558825,0.5936221576694647,0.5523780439321683,0.5608623825974159,0.595492336333106,0.6025914768489218,0.5835365453984974,0.6445805056411791,0.5857746598622654,0.5844805024434245,0.5851026610428115,0.5859287679527531,0.5845716084252706,0.5856148340637095,0.5912890378710663,0.6143656611190556
0.06503002162601307,0.067303523693889,-0.08866286166137259,0.0,0.21264978627461711,0.17083278115541767,0.20844063352105272,-0.36180708524423283,0.1274323263269332,0.1279176933787714,0.13713829835442243,0.13654459541261757,0.1445734583576962,0.16630743325721084,0.15384448797017014,0.178807072126788,0.1865451882758102,0.18976679708880614,0.14226782082753703,0.14405144458951677,0.13000000000000048,0.21856014373739047,0.1468448423433974,0.1459536311925616,0.13963919311098838,0.15523825174383293,0.1635170029760178,0.1735704407709881,0.14528098887342333,0.14093414829631984,0.13790453213652037,0.13790453213652018,0.15021435989600268,0.1417995128553837,0.1382949695989349,0.13835706128880287,0.12051051658739703,0.12051051658739724,0.10566094778525227,0.09831599977558925,0.054674298147584934,0.13590992792499412,0.13754269461796012,0.14017326317885073,Inf,0.14262241321829994,0.14262241321830035,0.14534369103991068,0.14374849468125003,0.14586603149259195,0.13977068318972546,0.13965864246493562,0.14556857936159526,0.13842302872578469,0.1385121025761024,0.13799014084834063,0.15170484390277422,0.1572449493967245,0.14742063465903424,0.14742063465903466,0.14168900880618765,0.1392767427123563,0.14209663443811738,0.1359176851156617,0.1306214428392713,0.13952099131910287,0.1250112732695646,0.1286806356177282,0.14365762479390484,0.14672790757502135,0.13778791482690667,0.1572449493967241,0.1396586424649354,0.1385742494687473,0.13909251972483994,0.13977068318972546,0.13866111614371684,0.13911530582105897,0.1400588592014311,0.15182008389492183
0.029860724600413252,0.03287311484034865,-0.17378234575537363,0.2172641807737607,0.0,0.1700493809768743,0.2198797853613403,-0.5356984420026628,0.11254377832913205,0.11318688967281808,0.12540419126555513,0.12461753486766415,0.1352557782698932,0.16405329501175056,0.14753989250642072,0.18061531651394022,0.1908683204113945,0.19513695208861453,0.13220080854243244,0.13456411002705573,0.1341030470551343,0.23328813639798793,0.13826536205094705,0.13708450727608953,0.12871787681800506,0.14938662950652504,0.16035597488916956,0.17367677996750544,0.1361932562032316,0.1304336924385693,0.12641945102683524,0.12641945102683505,0.1427299728081494,0.13158030047932887,0.12693678066453506,0.1270190521536097,0.1033723804242477,0.10337238042424733,0.08369670176140484,0.07396464564860133,0.016139390991495414,0.12377660044656297,0.1259400163147428,0.12942551965792276,Inf,0.13267064346019364,0.13267064346019364,0.13627633657382748,0.13416270139860192,0.13696843767363034,0.1288921011723316,0.1287436472119858,0.13657431360005926,0.12710645900761058,0.12722448185928212,0.12653288256999734,0.14470486411712247,0.15204550389660582,0.13902828686916707,0.1390282868691665,0.13143388261414418,0.1282376300398177,0.13197398657645187,0.12378687872419755,0.1167693577079806,0.1285612594437576,0.10933588302811854,0.11419778813943549,0.13404229879787022,0.13811042348284944,0.12626493309159723,0.15204550389660598,0.1287436472119858,0.1273068264920363,0.12799353458135876,0.1288921011723314,0.12742192483637052,0.12802372615884872,0.12927393438784127,0.14485755710671674
-0.2708834489301584,-0.268079266735401,-0.46414992435692304,-0.2064412531152121,-0.20893310360366726,0.0,-0.451679581117607,-0.636819323378658,-0.19210942729677716,-0.191671054113267,-0.18169731776436468,-0.1823212854295754,-0.1735204922310971,-0.14721787499997976,-0.15842463290474756,-0.13206926215723974,-0.12282232602630329,-0.11587036792035943,-0.17516370869940578,-0.17269668316386722,-0.1811474790688951,0.4072546141387161,-0.17038221855830407,-0.17184049034975854,-0.17905556207090767,-0.16023365935232095,-0.15034067216866323,-0.1364566890976683,-0.17099603462456908,-0.17700838259347002,-0.18119880693543114,-0.18119880693543086,-0.1544783049205467,-0.1735516489705671,-0.18160856596592995,-0.18146038844976023,-0.22198062430031915,-0.22198062430031873,-0.2557775984530866,-0.2724943813673593,-0.40435942166071287,-0.18730030268556017,-0.18340381809055964,-0.17712614846528088,Inf,-0.17128142157278103,-0.17128142157278076,-0.16478728058111294,-0.1722565489111959,-0.17067112557379807,-0.1790681332747081,-0.17915808112833317,-0.1619525993977796,-0.17975144605763507,-0.1797076949856508,-0.17996407084728372,-0.15929099124400448,-0.15037469451024965,-0.16261856154980475,-0.16261856154980367,-0.17434309299447706,-0.1793320685966294,-0.1771320215994562,-0.18193093637500732,-0.1860442918969101,-0.175222885191908,-0.22943885676878487,-0.21652307795126807,-0.1638056133899755,-0.15299853315491052,-0.18006339972090118,-0.15037469451025048,-0.1791580811283337,-0.1796771698296823,-0.17942260713591063,-0.179068133274707,-0.17965795988301023,-0.17918114223425563,-0.17639024382353094,-0.13507459520406986
-0.5142258048434161,-0.5117440947303628,-0.6782952830598227,-0.45629456611102714,-0.4584171101217165,-0.5391178378677087,0.0,-1.1406862038682355,-0.4479144680471569,-0.4472243628351434,-0.43576019261565674,-0.4365165842901426,-0.426650271141314,-0.4024213967310605,-0.4201909866186604,-0.38850834920203037,-0.37976416528649243,-0.37922588290221876,-0.4303676619306263,-0.4286877622195593,-0.4347494738759712,-0.8354063340033384,-0.4245075770473527,-0.425121371181591,-0.4325873680000991,-0.4151414593973197,-0.4057863499661492,-0.3962960901638408,-0.42752972029877667,-0.431623776671642,-0.4344772099012145,-0.4344772099012143,-0.43257736237530126,-0.4330685376947215,-0.43315968377060093,-0.4331634981078277,-0.43413647868803823,-0.43413647868803795,-0.43486475200025676,-0.4352249732084512,-0.4048268892002054,-0.4330131689428839,-0.43311347097673764,-0.43327506869794596,Inf,-0.433425521748727,-0.43342552174872706,-0.43359269180514953,-0.42983225500895145,-0.4264944052599805,-0.43226908236323636,-0.43243962919474654,-0.4359045076405678,-0.4347190662089709,-0.43455572057896413,-0.4355129057343789,-0.4242993007361,-0.42033485219642,-0.4309325169219949,-0.4309325169219949,-0.4325340155851922,-0.43315355865119687,-0.42879735738597685,-0.4383644997851337,-0.4465649075558407,-0.43669486404523183,-0.4162139869335318,-0.4205984982915688,-0.4384944630182508,-0.44216313578722055,-0.43588375236059596,-0.42033485219642014,-0.4324396291947467,-0.4344417542095354,-0.4334913385578914,-0.4322690823632357,-0.4342589991369024,-0.4336798257858364,-0.43427696258719684,-0.44824776379429193
1.6243844135971055,1.6288788942957355,1.3385334854100772,1.7307566681662738,1.7270466049979074,1.8140376643603398,1.9418788385927421,0.0,1.738966973134207,1.7407058724046531,1.7657371822362613,1.7640368150303931,1.785268174085153,1.8306870529251809,1.7857959778652681,1.856704014956498,1.8734475855578843,1.8653345073476806,1.7748724051106803,1.7770998616390192,1.7684160301195928,2.1645936659966614,1.7881212918256097,1.7881052131057709,1.7728347200225891,1.80570630434145,1.8236196895992995,1.836279172330791,1.778635362847537,1.7732068646252672,1.7694233658642886,1.7694233658642884,1.7376600450821238,1.7632995967689167,1.7745291987604475,1.7743038396621342,1.8290153874018744,1.8290153874018746,1.8749345871313483,1.8976473095781865,2.190813689139082,1.783185604186443,1.7772595482123272,1.7677120135873596,Inf,1.7588229296261872,1.758822929626187,1.7489461696693258,1.7725439791538766,1.7817208011803392,1.7739443775409813,1.7734882981142264,1.7369562411902653,1.7665203866523602,1.767017948358892,1.764102298400108,1.772946514987822,1.773770336147186,1.7549630989568656,1.7549630989568645,1.7662666977462465,1.7712889322223837,1.7830779709197897,1.757139672229227,1.7349068447801739,1.7532562990130447,1.9011700531074094,1.867629222868372,1.730727874953939,1.7026630986314806,1.7629726747903693,1.7737703361471866,1.7734882981142264,1.7673650975373456,1.770260127135193,1.7739443775409813,1.7679643865004981,1.7692677394802316,1.763221497278183,1.6561166403405756
0.13127761233760937,0.13274727272634498,0.09409910088951023,0.17120910804462716,0.17046950172616168,0.18938170340805563,0.20925817269087452,-0.0924774255209879,0.0,0.2073369253712066,0.18748633260777584,0.18589047136492082,0.177449613531184,0.17691664372642743,0.13971814604788088,0.23038849792716284,0.24039000271436342,0.1924071378143034,0.18031439330067048,0.18094159704796803,0.17871655489552193,0.2337906866641221,0.29554475991728196,0.16287464461833526,0.19285643222069596,0.19992582906187248,0.21062610397196282,0.18201670039590867,0.18137396109176113,0.1798454129993986,0.17878006129866114,0.17878006129866114,0.1700203670827737,0.1770986724147322,0.17997706478131548,0.17992939484932619,0.1948992228723111,0.19489922287231126,0.20730531980346206,0.21344166882317034,0.2065982261825095,0.18180814353967353,0.18055461223180963,0.17853503401358478,Inf,0.17665473705178825,0.1766547370517884,0.1745655182053484,0.17095417987872155,0.16474928802617417,0.17754842222816963,0.17786872436510417,0.1698022719408102,0.1819274283691212,0.1816361303955544,0.18334310043258029,0.18689490026795494,0.1902930795812036,0.19734252740998345,0.19734252740998282,0.18466390410113068,0.17950716656534677,0.22156024316576728,0.12998976913141344,0.051500791387681585,0.20889588152863514,0.16758055387931683,0.1705896334536911,0.1828715909001189,0.18538939217663652,0.18400443964757351,0.19029307958120228,0.17786872436510434,0.18143289157938194,0.17973799375224733,0.17754842222817027,0.18111783821651134,0.1775664079946139,0.1768204864317354,0.18956525770842214
0.11862017675991793,0.11948423625055825,-0.0053040162599421615,0.13258153425095748,0.13127147146718385,0.16489684287418102,0.19965311727508323,-0.32794708812310247,0.19870701891124515,0.0,0.1558094950161665,0.16158343146589269,0.15471901868103913,0.1792488635140714,0.20397653305543795,0.1349271374070903,0.1326002185135534,0.1865787652139024,0.14833550495389836,0.14922591650464068,0.14587945569236183,0.2415105767590009,0.11597934414679656,0.2333950356804677,0.13260433124615545,0.14201448688483065,0.1395249943150538,0.1815148809643112,0.14983972332639153,0.14766971576000154,0.14615728624403365,0.14615728624403365,0.1323152181572092,0.14344246427284393,0.1488618720693891,0.14872826446301748,0.17280318436876665,0.17280318436876632,0.19339817744344132,0.2035849482115591,0.1907386166951262,0.15399395511990782,0.15048060172152553,0.14482019902413165,Inf,0.13955016892655855,0.13955016892655822,0.13369457992925463,0.1689010146422242,0.19443096429837434,0.15419945266574794,0.1529012298016106,0.13215770175520375,0.1351259723939714,0.13639889991389192,0.12893970234650973,0.1485597320440036,0.14933093964403565,0.13549944425213137,0.135499444252132,0.1434359789454545,0.14678044139538152,0.13133076597232338,0.16486412908134188,0.19360701174621583,0.12616095997130433,0.1266439939281987,0.13184769562767784,0.15308729440106073,0.1574414121496038,0.12604975128896767,0.14933093964403435,0.1529012298016103,0.13728702240597268,0.14469346626549712,0.1541994526657486,0.13873191172029664,0.14696673134873053,0.1455935610663649,0.16466287573255398
